profile,delay_ms,iter,http_code,time_connect,time_appconnect,time_starttransfer,time_total
X25519,50,14,200,0.000169,0.002460,0.053537,0.053572
X25519,50,15,200,0.000165,0.002597,0.053839,0.053869
X25519,50,16,200,0.000216,0.003569,0.055250,0.055303
X25519,50,17,200,0.000233,0.003368,0.054688,0.054710
X25519,50,18,200,0.000158,0.002705,0.054578,0.054630
X25519,50,19,200,0.000271,0.002927,0.054500,0.054544
X25519,50,20,200,0.000235,0.003055,0.054171,0.054193
X25519,50,21,200,0.000208,0.002937,0.054054,0.054094
X25519,50,22,200,0.000202,0.002826,0.054031,0.054057
X25519,50,23,200,0.000209,0.002752,0.053958,0.053993
X25519,50,24,200,0.000217,0.002658,0.054327,0.054404
X25519,50,25,200,0.000261,0.002996,0.054169,0.054204
X25519,50,26,200,0.000162,0.003214,0.054858,0.054900
X25519,50,27,200,0.000184,0.002778,0.053834,0.053853
X25519,50,28,200,0.000151,0.002775,0.053823,0.053845
X25519,50,29,200,0.000132,0.002468,0.053578,0.053613
X25519,50,30,200,0.000180,0.002606,0.053753,0.053788
X25519,50,31,200,0.000185,0.002590,0.054078,0.054123
X25519,50,32,200,0.000164,0.002644,0.054257,0.054324
X25519,50,33,200,0.000301,0.002835,0.054082,0.054108
X25519,50,34,200,0.000200,0.003285,0.055101,0.055140
X25519,50,35,200,0.000223,0.002726,0.053779,0.053806
X25519,50,36,200,0.000220,0.002608,0.053850,0.053888
X25519,50,37,200,0.000243,0.002748,0.054278,0.054324
X25519,50,38,200,0.000226,0.003289,0.055070,0.055126
X25519,50,39,200,0.000210,0.002985,0.054526,0.054568
X25519,50,40,200,0.000209,0.002690,0.053816,0.053872
X25519,50,41,200,0.000204,0.003021,0.054569,0.054658
X25519,50,42,200,0.000269,0.002787,0.053917,0.053936
X25519,50,43,200,0.000204,0.002642,0.053604,0.053641
X25519,50,44,200,0.000166,0.002584,0.053870,0.053915
X25519,50,45,200,0.000216,0.003065,0.054585,0.054654
X25519,50,46,200,0.000211,0.002717,0.053824,0.053843
X25519,50,47,200,0.000170,0.002871,0.054070,0.054101
X25519,50,48,200,0.000185,0.002967,0.054200,0.054236
X25519,50,49,200,0.000161,0.002872,0.054471,0.054566
